locusId	sysName	type	scaffoldId	begin	end	strand	original_name	desc	name	Product	ecocyc_id
ECD_03798	ECD_03798	1	CP001509	4012894	4013592	-		response regulator in two-component regulatory system with CpxA	cpxR	DNA-binding transcriptional dual regulator CpxR	ECD_RS19910
ECD_03799	ECD_03799	1	CP001509	4013742	4014242	+		inhibitor of the cpx response; periplasmic adaptor protein	cpxP	periplasmic protein CpxP	ECD_RS19915
ECD_03800	ECD_03800	1	CP001509	4014391	4015293	+		ferrous iron and zinc transporter	fieF	Zn<sup>2+</sup>/Fe<sup>2+</sup>/Cd<sup>2+</sup> exporter	ECD_RS19920
ECD_03801	ECD_03801	1	CP001509	4015474	4016436	+		6-phosphofructokinase I	pfkA	6-phosphofructokinase 1	ECD_RS19925
ECD_03802	ECD_03802	1	CP001509	4016756	4017745	+		sulfate transporter subunit	sbp	sulfate/thiosulfate ABC transporter periplasmic binding protein Sbp	ECD_RS19935
ECD_03803	ECD_03803	1	CP001509	4017852	4018607	+		CDP-diacylglycerol phosphotidylhydrolase	cdh	CDP-diacylglycerol diphosphatase	ECD_RS19940
ECD_03804	ECD_03804	1	CP001509	4018662	4019429	-		triosephosphate isomerase	tpiA	triose-phosphate isomerase	ECD_RS19945
ECD_03805	ECD_03805	1	CP001509	4019537	4020136	-		DUF1454 family putative periplasmic protein	yiiQ	DUF1454 domain-containing protein YiiQ	ECD_RS19950
ECD_03806	ECD_03806	1	CP001509	4020237	4020677	+		DUF805 family putative inner membrane protein	yiiR	DUF805 domain-containing protein YiiR	ECD_RS19955
ECD_03807	ECD_03807	1	CP001509	4020889	4021188	+		UPF0381 family protein	yiiS	DUF406 domain-containing protein YiiS	ECD_RS19960
ECD_03808	ECD_03808	1	CP001509	4021215	4021643	+		stress-induced protein	uspD	universal stress protein D	ECD_RS19965
ECD_03809	ECD_03809	1	CP001509	4021648	4022394	-		ferredoxin-NADP reductase; flavodoxin reductase	fpr	flavodoxin/ferredoxin-NADP<sup>+</sup> reductase	ECD_RS19970
ECD_03810	ECD_03810	1	CP001509	4022491	4023501	-		fructose 1,6-bisphosphatase II	glpX	fructose-1,6-bisphosphatase 2	ECD_RS19975
ECD_03811	ECD_03811	1	CP001509	4023636	4025144	-		glycerol kinase	glpK	glycerol kinase	ECD_RS19980
ECD_03812	ECD_03812	1	CP001509	4025167	4026012	-		glycerol facilitator	glpF	glycerol facilitator	ECD_RS19985
ECD_03813	ECD_03813	1	CP001509	4026438	4026683	+		FtsZ stabilizer, septal ring assembly factor, cell division stimulator	zapB	cell division factor ZapB	ECD_RS19990
ECD_03814	ECD_03814	1	CP001509	4026768	4027253	-		ribonuclease E (RNase E) inhibitor protein	rraA	ribonuclease E inhibitor protein A	ECD_RS19995
ECD_03815	ECD_03815	1	CP001509	4027346	4028272	-		1,4-dihydroxy-2-naphthoate octaprenyltransferase	menA	1,4-dihydroxy-2-naphthoate octaprenyltransferase	ECD_RS20000
ECD_03816	ECD_03816	1	CP001509	4028339	4029670	-		molecular chaperone and ATPase component of HslUV protease	hslU	ATPase component of the HslVU protease	ECD_RS20005
ECD_03817	ECD_03817	1	CP001509	4029680	4030210	-		peptidase component of the HslUV protease	hslV	peptidase component of the HslVU protease	ECD_RS20010
ECD_03818	ECD_03818	1	CP001509	4030303	4031262	-		essential cell division protein	ftsN	cell division protein FtsN	ECD_RS20015
ECD_03819	ECD_03819	1	CP001509	4031354	4032379	-		Anti-activator for CytR-CRP nucleoside utilization regulon	cytR	DNA-binding transcriptional repressor CytR	ECD_RS20020
ECD_03820	ECD_03820	1	CP001509	4032535	4034733	-		Primosome factor n	priA	primosomal protein N'	ECD_RS20025
ECD_03821	ECD_03821	1	CP001509	4034936	4035148	+		50S ribosomal subunit protein L31	RS20030	50S ribosomal protein L31	ECD_RS20030
ECD_03822	ECD_03822	1	CP001509	4035203	4035826	-		putative outer membrane lipoprotein	RS20035	TIGR02117 family protein	ECD_RS20035
ECD_03823	ECD_03823	1	CP001509	4035833	4036441	-		putative lipid binding hydrolase, DUF830 family protein	yiiX	putative lipid-binding hydrolase YiiX	ECD_RS20040
ECD_03824	ECD_03824	1	CP001509	4036625	4036942	-		transcriptional repressor, S-adenosylmethionine-binding	metJ	DNA-binding transcriptional repressor MetJ	ECD_RS20045
ECD_03825	ECD_03825	1	CP001509	4037219	4038379	+		cystathionine gamma-synthase, PLP-dependent	metB	<i>O</i>-succinylhomoserine(thiol)-lyase / <i>O</i>-succinylhomoserine lyase	ECD_RS20050
ECD_03826	ECD_03826	1	CP001509	4038382	4040814	+		Bifunctional aspartokinase/homoserine dehydrogenase 2	metL	fused aspartate kinase/homoserine dehydrogenase 2	ECD_RS20055
ECD_03827	ECD_03827	1	CP001509	4041163	4042053	+		5,10-methylenetetrahydrofolate reductase	metF	5,10-methylenetetrahydrofolate reductase	ECD_RS20065
ECD_03828	ECD_03828	1	CP001509	4042382	4044562	+		catalase-peroxidase HPI, heme b-containing	katG	catalase/hydroperoxidase HPI	ECD_RS20070
ECD_03829	ECD_03829	1	CP001509	4044655	4045560	+		EamA-like transporter family protein	yijE	cystine exporter	ECD_RS20075
ECD_03830	ECD_03830	1	CP001509	4045587	4046204	-		DUF1287 family protein	yijF	DUF1287 domain-containing protein YijF	ECD_RS20080
ECD_03831	ECD_03831	1	CP001509	4046479	4047582	-		glycerol dehydrogenase, NAD+ dependent; 1,2-propanediol:NAD+ oxidoreductase	gldA	L-1,2-propanediol dehydrogenase / glycerol dehydrogenase	ECD_RS20090
ECD_03832	ECD_03832	1	CP001509	4047593	4048255	-		fructose-6-phosphate aldolase 2	fsaB	fructose-6-phosphate aldolase 2	ECD_RS20095
ECD_03833	ECD_03833	1	CP001509	4048267	4050768	-		putative PTS enzyme: Hpr, enzyme I and II components	ptsA	putative PTS multiphosphoryl transfer protein PtsA	ECD_RS20100
ECD_03834	ECD_03834	1	CP001509	4051077	4052156	+		putative enzyme IIC component of PTS	frwC	putative PTS enzyme IIC component FrwC	ECD_RS20105
ECD_03835	ECD_03835	1	CP001509	4052171	4052491	+		putative enzyme IIB component of PTS	frwB	putative PTS enzyme IIB component FrwB	ECD_RS20110
ECD_03836	ECD_03836	1	CP001509	4052542	4054839	+		putative glycine radical domain-containing pyruvate formate-lyase	pflD	putative formate acetyltransferase 2	ECD_RS20115
ECD_03837	ECD_03837	1	CP001509	4054805	4055683	+		putative [formate-C-acetyltransferase 2]-activating enzyme; pyruvate formate-lyase 1-activating enzyme	pflC	putative pyruvate formate-lyase 2 activating enzyme PflC	ECD_RS20120
ECD_03838	ECD_03838	1	CP001509	4055685	4056026	+		putative enzyme IIB component of PTS	frwD	putative PTS enzyme IIB component FrwD	ECD_RS20125
ECD_03839	ECD_03839	1	CP001509	4056013	4056864	-		AraC family putative transcriptional activator	yijO	putative DNA-binding transcriptional regulator YijO	ECD_RS20130
ECD_03840	ECD_03840	1	CP001509	4057079	4058812	-		LPS heptose I phosphoethanolamine transferase	eptC	phosphoethanolamine transferase EptC	ECD_RS20135
ECD_03841	ECD_03841	1	CP001509	4058994	4061645	-		phosphoenolpyruvate carboxylase	ppc	phosphoenolpyruvate carboxylase	ECD_RS20140
ECD_03842	ECD_03842	1	CP001509	4061997	4063148	-		acetylornithine deacetylase	argE	acetylornithine deacetylase	ECD_RS20145
ECD_03843	ECD_03843	1	CP001509	4063302	4064306	+		N-acetyl-gamma-glutamylphosphate reductase, NAD(P)-binding	argC	N-acetylglutamylphosphate reductase	ECD_RS20150
ECD_03844	ECD_03844	1	CP001509	4064317	4065090	+		acetylglutamate kinase	argB	acetylglutamate kinase	ECD_RS20155
ECD_03845	ECD_03845	1	CP001509	4065151	4066524	+		argininosuccinate lyase	argH	argininosuccinate lyase	ECD_RS20160
ECD_03846	ECD_03846	1	CP001509	4066791	4067708	+		oxidative and nitrosative stress transcriptional regulator	oxyR	DNA-binding transcriptional dual regulator OxyR	ECD_RS20165
ECD_03847	ECD_03847	1	CP001509	4067691	4069091	-		pyridine nucleotide transhydrogenase, soluble	sthA	soluble pyridine nucleotide transhydrogenase	ECD_RS20170
ECD_03848	ECD_03848	1	CP001509	4069368	4070072	+		transcriptional repressor of fabA and fabB	fabR	DNA-binding transcriptional repressor FabR	ECD_RS20175
ECD_03849	ECD_03849	1	CP001509	4070072	4070431	+		DUF1422 family inner membrane protein	yijD	DUF1422 domain-containing inner membrane protein YijD	ECD_RS20180
ECD_03850	ECD_03850	1	CP001509	4070471	4071571	-		tRNA m(5)U54 methyltransferase, SAM-dependent; tmRNA m(5)U341 methyltransferase	trmA	tRNA m<sup>5</sup>U54 methyltransferase	ECD_RS20185
ECD_03852	ECD_03852	1	CP001509	4073729	4074586	+		glutamate racemase	murI	glutamate racemase	ECD_RS20195
ECD_r00017	ECD_r00017	2	CP001509	4074960	4076501	+		16S ribosomal RNA	RS20200	16S ribosomal RNA	ECD_RS20200
ECD_t00073	ECD_t00073	5	CP001509	4076587	4076662	+		tRNA-Glu	RS20205	tRNA-Glu	ECD_RS20205
ECD_r00018	ECD_r00018	2	CP001509	4076856	4079763	+		23S ribosomal RNA	RS20210	23S ribosomal RNA	ECD_RS20210
ECD_r00019	ECD_r00019	2	CP001509	4079856	4079975	+		5S ribosomal RNA	rrf	5S ribosomal RNA	ECD_RS20215
ECD_03853	ECD_03853	1	CP001509	4080108	4081136	+		UDP-N-acetylenolpyruvoylglucosamine reductase, FAD-binding	murB	UDP-<i>N</i>-acetylenolpyruvoylglucosamine reductase	ECD_RS20220
ECD_03854	ECD_03854	1	CP001509	4081133	4082098	+		bifunctional biotin-[acetylCoA carboxylase] holoenzyme synthetase/ DNA-binding transcriptional repressor, bio-5'-AMP-binding	birA	DNA-binding transcriptional repressor/biotin-[acetyl-CoA-carboxylase] ligase BirA	ECD_RS20225
ECD_03855	ECD_03855	1	CP001509	4082127	4083077	-		pantothenate kinase	coaA	pantothenate kinase	ECD_RS20230
ECD_t00074	ECD_t00074	5	CP001509	4083439	4083514	+		tRNA-Thr	RS20240	tRNA-Thr	ECD_RS20240
ECD_t00075	ECD_t00075	5	CP001509	4083523	4083607	+		tRNA-Tyr	RS20245	tRNA-Tyr	ECD_RS20245
ECD_t00076	ECD_t00076	5	CP001509	4083724	4083798	+		tRNA-Gly	RS20250	tRNA-Gly	ECD_RS20250
ECD_t00077	ECD_t00077	5	CP001509	4083805	4083880	+		tRNA-Thr	RS20255	tRNA-Thr	ECD_RS20255
ECD_03856	ECD_03856	1	CP001509	4083995	4085179	+		translation elongation factor EF-Tu 2	RS20260	translation elongation factor EF-Tu 2	ECD_RS20260
ECD_03857	ECD_03857	1	CP001509	4085409	4085792	+		preprotein translocase membrane subunit	secE	Sec translocon subunit SecE	ECD_RS20265
ECD_03858	ECD_03858	1	CP001509	4085794	4086339	+		transcription termination factor	nusG	transcription termination/antitermination factor NusG	ECD_RS20270
ECD_03859	ECD_03859	1	CP001509	4086498	4086926	+		50S ribosomal subunit protein L11	RS20275	50S ribosomal protein L11	ECD_RS20275
ECD_03860	ECD_03860	1	CP001509	4086930	4087634	+		50S ribosomal subunit protein L1	RS20280	50S ribosomal protein L1	ECD_RS20280
ECD_03861	ECD_03861	1	CP001509	4088047	4088544	+		50S ribosomal subunit protein L10	rplJ	50S ribosomal subunit protein L10	ECD_RS20285
ECD_03862	ECD_03862	1	CP001509	4088611	4088976	+		50S ribosomal subunit protein L7/L12	rplL	50S ribosomal subunit protein L12	ECD_RS20290
ECD_03863	ECD_03863	1	CP001509	4089296	4093324	+		RNA polymerase, beta subunit	rpoB	RNA polymerase subunit &beta;	ECD_RS20295
ECD_03864	ECD_03864	1	CP001509	4093401	4097624	+		RNA polymerase, beta prime subunit	rpoC	RNA polymerase subunit &beta;'	ECD_RS20300
ECD_03865	ECD_03865	1	CP001509	4097837	4098376	+		stationary phase growth adaptation protein	yjaZ	protein YjaZ	ECD_RS20305
ECD_03866	ECD_03866	1	CP001509	4098786	4099919	-		tyrosine lyase, involved in thiamine-thiazole moiety synthesis	thiH	2-iminoacetate synthase	ECD_RS20310
ECD_03867	ECD_03867	1	CP001509	4099916	4100686	-		thiamine biosynthesis ThiGH complex subunit	thiG	1-deoxy-D-xylulose 5-phosphate:thiol sulfurtransferase	ECD_RS20315
ECD_03868	ECD_03868	1	CP001509	4100688	4100888	-		immediate sulfur donor in thiazole formation	thiS	sulfur carrier protein ThiS	ECD_RS20320
ECD_03869	ECD_03869	1	CP001509	4100872	4101627	-		adenylyltransferase, modifies ThiS C-terminus	thiF	sulfur carrier protein ThiS adenylyltransferase	ECD_RS20325
ECD_03870	ECD_03870	1	CP001509	4101620	4102255	-		thiamine phosphate synthase (thiamine phosphate pyrophosphorylase)	thiE	thiamine phosphate synthase	ECD_RS20330
ECD_03871	ECD_03871	1	CP001509	4102255	4104150	-		phosphomethylpyrimidine synthase	thiC	phosphomethylpyrimidine synthase	ECD_RS20335
ECD_03872	ECD_03872	1	CP001509	4104384	4104860	-		stationary phase protein, binds sigma 70 RNA polymerase subunit	rsd	regulator of sigma D	ECD_RS20340
ECD_03873	ECD_03873	1	CP001509	4104955	4105728	+		NADH pyrophosphatase	nudC	RNA decapping hydrolase	ECD_RS20345
ECD_03874	ECD_03874	1	CP001509	4105768	4106832	+		uroporphyrinogen decarboxylase	hemE	uroporphyrinogen decarboxylase	ECD_RS20350
ECD_03875	ECD_03875	1	CP001509	4106842	4107513	+		endonuclease V; deoxyinosine 3	nfi	endonuclease V	ECD_RS20355
ECD_03876	ECD_03876	1	CP001509	4107556	4108146	+		DUF416 domain protein	yjaG	DUF416 domain-containing protein YjaG	ECD_RS20360
ECD_03877	ECD_03877	1	CP001509	4108333	4108605	+		HU, DNA-binding transcriptional regulator, alpha subunit	hupA	DNA-binding protein HU-&alpha;	ECD_RS20365
ECD_03878	ECD_03878	1	CP001509	4108618	4109313	+		DUF1481 family putative lipoprotein	yjaH	DUF1481 domain-containing protein YjaH	ECD_RS20370
ECD_03879	ECD_03879	1	CP001509	4109315	4109734	-		Zn-dependent periplasmic chaperone	zraP	signaling pathway modulator ZraP	ECD_RS20375
ECD_03880	ECD_03880	1	CP001509	4109972	4111348	+		sensory histidine kinase in two-component regulatory system with ZraR	zraS	sensor histidine kinase ZraS	ECD_RS20380
ECD_03881	ECD_03881	1	CP001509	4111345	4112670	+		fused DNA-binding response regulator in two-component regulatory system with ZraS: response regulator/sigma54 interaction protein	zraR	DNA-binding transcriptional activator ZraR	ECD_RS20385
ECD_03882	ECD_03882	1	CP001509	4112667	4113956	-		phosphoribosylglycinamide synthetase phosphoribosylamine-glycine ligase	purD	phosphoribosylamine--glycine ligase	ECD_RS20390
ECD_03883	ECD_03883	1	CP001509	4113968	4115557	-		IMP cyclohydrolase and phosphoribosylaminoimidazolecarboxamide formyltransferase	purH	bifunctional AICAR transformylase/IMP cyclohydrolase	ECD_RS20395
ECD_r00020	ECD_r00020	2	CP001509	4116174	4117715	+		16S ribosomal RNA	RS20400	16S ribosomal RNA	ECD_RS20400
ECD_t00078	ECD_t00078	5	CP001509	4117801	4117876	+		tRNA-Glu	RS20405	tRNA-Glu	ECD_RS20405
ECD_r00021	ECD_r00021	2	CP001509	4118061	4120966	+		23S ribosomal RNA	RS20410	23S ribosomal RNA	ECD_RS20410
ECD_r00022	ECD_r00022	2	CP001509	4121153	4121272	+		5S ribosomal RNA	rrf	5S ribosomal RNA	ECD_RS20415
ECD_03884	ECD_03884	1	CP001509	4121565	4122008	-		GNAT-family putative N-acetyltransferase; acetyl coenzyme A-binding protein	yjaB	peptidyl-lysine <i>N</i>-acetyltransferase YjaB	ECD_RS20420
ECD_03885	ECD_03885	1	CP001509	4122165	4123094	+		homoserine O-transsuccinylase	metA	homoserine <i>O</i>-succinyltransferase	ECD_RS20425
ECD_03886	ECD_03886	1	CP001509	4123363	4124964	+		malate synthase A	aceB	malate synthase A	ECD_RS20430
ECD_03887	ECD_03887	1	CP001509	4124994	4126298	+		isocitrate lyase	aceA	isocitrate lyase	ECD_RS20435
ECD_03888	ECD_03888	1	CP001509	4126579	4128315	+		isocitrate dehydrogenase kinase/phosphatase	aceK	isocitrate dehydrogenase kinase/phosphatase	ECD_RS20440
ECD_03890	ECD_03890	1	CP001509	4130175	4130999	-		transcriptional repressor	iclR	DNA-binding transcriptional repressor IclR	ECD_RS20455
ECD_03891	ECD_03891	1	CP001509	4131199	4134882	+		homocysteine-N5-methyltetrahydrofolate transmethylase, B12-dependent	metH	cobalamin-dependent methionine synthase	ECD_RS20460
ECD_03892	ECD_03892	1	CP001509	4135102	4136733	+		putative Na+/Pi-cotransporter	yjbB	putative inorganic phosphate export protein YjbB	ECD_RS20465
ECD_03893	ECD_03893	1	CP001509	4136824	4137513	-		peptidase E, alpha-aspartyl dipeptidase	pepE	peptidase E	ECD_RS20470
ECD_03894	ECD_03894	1	CP001509	4137725	4138597	+		23S rRNA pseudouridine(2604) synthase	rluF	23S rRNA pseudouridine<sup>2604</sup> and tRNA<sup>Tyr</sup> pseudouridine<sup>35</sup> synthase	ECD_RS20475
ECD_03895	ECD_03895	1	CP001509	4138730	4139002	-		DUF3811 family protein	yjbD	DUF3811 domain-containing protein YjbD	ECD_RS20480
ECD_03896	ECD_03896	1	CP001509	4139255	4140604	-		lysine-sensitive aspartokinase 3	lysC	aspartate kinase III	ECD_RS20485
ECD_03897	ECD_03897	1	CP001509	4141129	4142778	+		glucosephosphate isomerase	pgi	glucose-6-phosphate isomerase	ECD_RS20490
ECD_03898	ECD_03898	1	CP001509	4143277	4143519	+		extracellular polysaccharide production threonine-rich protein	yjbE	uncharacterized protein YjbE	ECD_RS20495
ECD_03899	ECD_03899	1	CP001509	4143634	4144272	+		extracellular polysaccharide production lipoprotein	yjbF	lipoprotein YjbF	ECD_RS20500
ECD_03900	ECD_03900	1	CP001509	4144269	4145006	+		extracellular polysaccharide export OMA protein	yjbG	capsule biosynthesis GfcC family protein YjbG	ECD_RS20505
ECD_03901	ECD_03901	1	CP001509	4145006	4147102	+		DUF940 family extracellular polysaccharide protein	yjbH	putative lipoprotein YjbH	ECD_RS20510
ECD_04387	ECD_04387	1	CP001509	4147149	4147427	-		putative periplasmic protein	yjbT	PF17089 family protein YjbT	ECD_RS24985
ECD_03902	ECD_03902	1	CP001509	4147697	4148107	+		phosphate starvation inducible protein	RS20530	phosphate-starvation-inducible protein PsiE	ECD_RS20530
ECD_03903	ECD_03903	1	CP001509	4148151	4149626	-		D-xylose transporter	xylE	D-xylose:H<sup>+</sup> symporter	ECD_RS20535
ECD_03904	ECD_03904	1	CP001509	4149998	4150888	-		maltose transporter subunit	malG	maltose ABC transporter membrane subunit MalG	ECD_RS20540
ECD_03905	ECD_03905	1	CP001509	4150903	4152447	-		maltose transporter subunit	malF	maltose ABC transporter membrane subunit MalF	ECD_RS20545
ECD_03906	ECD_03906	1	CP001509	4152601	4153791	-		maltose transporter subunit	malE	maltose ABC transporter periplasmic binding protein	ECD_RS20550
ECD_03907	ECD_03907	1	CP001509	4154156	4155271	+		maltose ABC transporter ATPase	malK	maltose ABC transporter ATP binding subunit	ECD_RS20560
ECD_03908	ECD_03908	1	CP001509	4155343	4156683	+		maltose outer membrane porin (maltoporin)	lamB	maltose outer membrane channel / phage lambda receptor protein	ECD_RS20565
ECD_03909	ECD_03909	1	CP001509	4156926	4157846	+		maltose regulon periplasmic protein	malM	maltose regulon periplasmic protein	ECD_RS20570
ECD_03910	ECD_03910	1	CP001509	4158327	4159655	+		hypothetical protein	RS20580	hypothetical protein	ECD_RS20580
ECD_03911	ECD_03911	1	CP001509	4159878	4160375	+		chorismate--pyruvate lyase	ubiC	chorismate lyase	ECD_RS20585
ECD_03912	ECD_03912	1	CP001509	4160388	4161260	+		p-hydroxybenzoate octaprenyltransferase	ubiA	4-hydroxybenzoate octaprenyltransferase	ECD_RS20590
ECD_03913	ECD_03913	1	CP001509	4161415	4163838	-		glycerol-3-phosphate O-acyltransferase	plsB	glycerol-3-phosphate 1-<i>O</i>-acyltransferase	ECD_RS20595
ECD_03914	ECD_03914	1	CP001509	4164009	4164377	+		diacylglycerol kinase	dgkA	diacylglycerol kinase	ECD_RS20600
ECD_03915	ECD_03915	1	CP001509	4164487	4165095	+		transcriptional repressor of SOS regulon	lexA	DNA-binding transcriptional repressor LexA	ECD_RS20605
ECD_03916	ECD_03916	1	CP001509	4165114	4166493	+		oxidative stress resistance protein; putative MATE family efflux pump; UV and mitomycin C inducible protein	RS20610	MATE family efflux transporter	ECD_RS20610
ECD_03917	ECD_03917	1	CP001509	4166609	4166818	+		stress-induced protein, UPF0337 family	yjbJ	putative stress response protein YjbJ	ECD_RS20615
ECD_03918	ECD_03918	1	CP001509	4166860	4167375	-		transcriptional repressor, Zn(II)-binding	zur	DNA-binding transcriptional repressor Zur	ECD_RS20620
ECD_03919	ECD_03919	1	CP001509	4167694	4167978	+		uncharacterized protein	RS20625	hypothetical protein	ECD_RS20625
ECD_03920	ECD_03920	1	CP001509	4167969	4168715	+		uncharacterized protein	yjbM	DUF2713 domain-containing protein YjbM	ECD_RS20630
ECD_03921	ECD_03921	1	CP001509	4169078	4170115	+		tRNA-dihydrouridine synthase A	dusA	tRNA-dihydrouridine synthase A	ECD_RS20635
ECD_03922	ECD_03922	1	CP001509	4170249	4170491	+		phage shock protein G	RS20640	envelope stress response protein PspG	ECD_RS20640
ECD_03923	ECD_03923	1	CP001509	4170657	4171640	-		quinone oxidoreductase, NADPH-dependent	qorA	putative quinone oxidoreductase 1	ECD_RS20645
ECD_03924	ECD_03924	1	CP001509	4171723	4173138	+		replicative DNA helicase	dnaB	replicative DNA helicase	ECD_RS20650
ECD_03925	ECD_03925	1	CP001509	4173191	4174270	+		alanine racemase, biosynthetic, PLP-binding	alr	alanine racemase 1	ECD_RS20655
ECD_03926	ECD_03926	1	CP001509	4174523	4175716	+		tyrosine aminotransferase, tyrosine-repressible, PLP-dependent	tyrB	tyrosine aminotransferase	ECD_RS20660
ECD_03927	ECD_03927	1	CP001509	4176823	4177536	+		acid phosphatase/phosphotransferase, class B, non-specific	aphA	acid phosphatase / phosphotransferase	ECD_RS20670
ECD_03928	ECD_03928	1	CP001509	4177647	4178063	+		thiamine phosphate synthase	yjbQ	PF01894 family protein YjbQ	ECD_RS20675
